Timestamp;PredictedSteeringAngle;ActualSteeringAngle
1584542908172598;-0.082707;-0.113951
1584542908275075;-0.0777983;-0
1584542908372625;-0.12391;-0.0179858
1584542908472654;-0.110113;-0.0509744
1584542908572519;-0.101729;-0
1584542908673095;-0.151146;-0
1584542908774540;-0.145102;-0
1584542908873035;-0.143201;-0.0899643
1584542908972983;-0.141677;-0.143948
1584542909072821;-0.140914;-0.18593
1584542909172487;-0.128975;-0.179929
1584542909275191;-0.146618;-0.0899643
1584542909372678;-0.123128;-0
1584542909472096;-0.0920582;-0
1584542909572446;-0.065032;-0
1584542909672895;-0.0456867;-0
1584542909774217;-0.0394059;-0
1584542909871989;-0.0333195;-0.0239869
1584542909972127;-0.0274312;-0.14694
1584542910071965;-0.0429671;-0
1584542910171937;-0.024062;-0
1584542910274253;0.0206901;-0
1584542910371900;0.0757473;-0
1584542910471906;0.0965023;0.146949
1584542910572090;0.0944846;-0
1584542910672539;0.0604751;-0
1584542910773997;0.127809;-0
1584542910872002;0.124691;0.161943
1584542910971908;0.121365;0.143957
1584542911072029;0.10193;0.0929737
1584542911171945;0.0471497;0.0569845
1584542911277650;0.114276;0.0269964
1584542911372417;0.0912482;0.0179946
1584542911471938;0.0804596;0.0120023
1584542911571664;0.0550733;0.0599851
1584542911672751;0;0.0809714
1584542911774742;0;0.0899731
1584542911871626;0;0.206934
1584542911971804;0.0894234;0.236922
1584542912074268;0;0.242914
1584542912171933;0;0.0959743
1584542912273797;0;0.0179946
1584542912371724;-0.0600602;-0
1584542912471506;-0.0467318;0.0120023
1584542912571466;-0.0366792;0.0509833
1584542912672387;0.0322688;0.0509833
1584542912773661;0.0278521;0.00300058
1584542912871571;0.0120397;0.0239958
1584542912971582;-0.0139396;0.029997
1584542913071420;0.0763629;0.0120023
1584542913171331;0.090032;-0
1584542913273678;0.0822987;-0
1584542913371675;0.0666857;-0
1584542913471300;0.0446411;0.131955
1584542913573831;0.142821;0.251916
1584542913673214;0.136124;0.290888
1584542913773930;0.110113;0.290888
1584542913871575;0.148509;0.185939
1584542913971284;0.119402;-0
1584542914071197;0.0658591;-0
1584542914171330;0.0114064;-0
1584542914273974;0.0105618;-0
1584542914371134;0.0716357;-0
1584542914471366;0.0884083;-0
1584542914571075;0.0790273;0.290888
1584542914671676;0.0122509;0.290888
1584542914773329;0.016472;-0
1584542914871099;-0.0450594;-0
1584542914971061;-0.0438042;-0.0359804
1584542915071472;-0.0602676;-0
1584542915173995;-0.0687503;-0
1584542915273165;0;-0
1584542915371381;0.0575686;-0
1584542915471166;-0.0284834;-0
1584542915571068;-0.0244833;-0
1584542915672057;-0.0202685;-0
1584542915772789;-0.0152059;-0
1584542915870931;-0.0139396;-0
1584542915973716;-0.00105637;-0
1584542916071023;0.00359159;-0
1584542916170757;0.00866118;-0
1584542916273052;0.0141507;-0
1584542916370899;0.0236407;-0
1584542916470706;0.0391962;-0
1584542916571108;0.0130953;0.206934
1584542916671419;0.0475675;-0
1584542916776562;0.0773883;-0
1584542916871380;0.0366792;0.260909
1584542916970804;0.00549287;-0.104958
1584542917070592;-0.0417108;-0
1584542917171092;0.00380285;-0
1584542917272368;-0.0525747;-0
1584542917370572;0;-0
1584542917470692;0.170754;-0
1584542917573515;0.129945;0.203933
1584542917671308;0.0249046;0.200933
1584542917772220;0.134584;0.185939
1584542917870667;0.10892;0.179937
1584542917970513;0.143772;0.221928
1584542918070763;0.0934743;0.128963
1584542918170583;0;-0
1584542918272671;0.0404538;-0
1584542918370765;0.0708119;-0
1584542918470637;0.0912482;-0
1584542918570532;0.0794367;-0
1584542918671191;0;0.203933
1584542918772430;0;0.0929737
1584542918870298;0.139576;0.0899731
1584542918970452;0.124301;0.0689779
1584542919073114;0.0882052;0.0239958
1584542919170463;0;-0
1584542919272805;-0.0699876;-0
1584542919370145;-0.00718272;-0
1584542919470100;-0.0152059;-0
1584542919570261;-0.0183705;-0.0419816
1584542919670736;-0.0307972;-0.0239869
1584542919772076;0;-0
1584542919870191;-0.0944846;-0
1584542919970095;-0.0831151;-0
1584542920070164;-0.0126731;-0
1584542920170335;-0.0069715;-0
1584542920272276;0;-0
1584542920369906;0;-0
1584542920470097;0;0.125962
1584542920569919;-0.0215333;-0
1584542920671123;0.0521579;-0
1584542920772256;0.0335296;-0
1584542920869890;0;-0
1584542920969813;0;-0
1584542921069978;-0.088002;-0
1584542921169774;-0.0303767;-0
1584542921272034;-0.0417108;-0.18593
1584542921369932;-0.0370989;-0
1584542921469732;0.0366792;-0
1584542921569902;-0.102531;-0
1584542921670671;0.002324;-0
1584542921771873;0.0154169;-0
1584542921869708;0.0227979;-0
1584542921969999;0.0320586;-0
1584542922069640;0.0450594;-0
1584542922169657;-0.0274312;0.125962
1584542922272057;0.0808685;0.122962
1584542922369901;0.097711;0.0749791
1584542922469611;0.114078;0.0329887
1584542922570310;0.0450594;0.0120023
1584542922673526;0.0461048;-0
1584542922772536;0.032479;-0
1584542922870085;0.00464788;-0
1584542922970465;0.101529;-0
1584542923069747;0.0971068;0.0239958
1584542923170115;0.0916533;0.0239958
1584542923271908;0.0849501;0.0239958
1584542923369354;0.14244;0.0239958
1584542923473537;0.143772;0.0929737
1584542923570308;0.144722;0.0899731
1584542923669952;0.202504;0.0689779
1584542923771600;0.205398;0.0689779
1584542923869239;0.200793;0.098966
1584542923969427;0;0.098966
1584542924069367;0;0.182938
1584542924169237;0.0613046;0.212926
1584542924271417;0.237419;0.290888
1584542924369480;0;0.290888
1584542924469245;0;0.290888
1584542924569196;0.209956;0.290888
1584542924670209;0.184404;0.290888
1584542924771130;0.156015;-0
1584542924869078;0;-0
1584542924969589;0;-0
1584542925069036;0;-0
1584542925169519;0.088002;-0
1584542925271227;0;-0.053975
1584542925369196;0.0227979;-0
1584542925468938;0.0467318;0.188939
1584542925569118;0;-0
1584542925669569;0.127225;-0
1584542925869316;0.101729;0.0120023
1584542925968943;0;-0
1584542926068990;0;-0
1584542926169059;0;-0
1584542926270718;0;-0
1584542926368838;0;-0
1584542926469005;-0.0575686;-0
1584542926571959;-0.0500727;-0
1584542926670037;-0.0433857;-0
1584542926771407;-0.0316382;0.0629856
1584542926868645;-0.0206901;0.290888
1584542926968618;-0.00802757;-0
1584542927068824;-0.0130953;-0
1584542927168582;-0.0515326;-0
1584542927270557;-0.0691629;-0
1584542927368744;-0.0328993;-0
1584542927468511;-0.0400347;-0
1584542927568478;-0.0475675;-0.0269875
1584542927669321;-0.0519495;-0.290888
1584542927770482;-0.0563214;-0
1584542927868508;-0.0732819;-0
1584542927968628;0;-0
1584542928068383;0.116251;0.0479916
1584542928168365;0.117828;0.221928
1584542928270649;0.118222;0.125962
1584542928368589;0.110312;0.00600117
1584542928468353;0;0.233921
1584542928568496;0;0.206934
1584542928668987;0.111106;0.197932
1584542928770387;0;0.164943
1584542928868447;0.120384;0.164943
1584542928968524;0.0804596;0.140956
1584542929068242;0;0.0749791
1584542929168373;0.0488205;0.0150029
1584542929270720;0.0777983;-0
1584542929368241;0.0773883;-0
1584542929468408;0.0513241;-0
1584542929568176;0.0274312;-0
1584542929668918;0.0500727;-0
1584542929770711;0.129169;0.0899731
1584542929868279;0;0.185939
1584542929968143;0.130526;0.206934
1584542930068226;0.0757473;0.173945
1584542930168193;0.0851538;0.0539839
1584542930270247;0.0559055;-0
1584542930368209;-0.0383575;-0
1584542930468026;-0.0997223;-0
1584542930568108;-0.100124;-0
1584542930668783;-0.140532;-0.239914
1584542930770086;-0.143201;-0
1584542930867886;-0.145102;-0
1584542930968044;-0.132461;-0
1584542931067838;-0.120384;-0.137947
1584542931167829;-0.170754;-0
1584542931270113;-0.170936;-0
1584542931367890;-0.162325;-0.152941
1584542931467762;-0.158621;-0
1584542931568052;-0.159364;-0
1584542931668399;-0.176904;-0.290888
1584542931769814;-0.171481;-0.290888
1584542931868154;-0.17039;-0.290888
1584542931967822;-0.161216;-0
1584542932067654;-0.142058;-0
1584542932167939;-0.117237;-0.014994
1584542932269889;-0.12391;-0.290888
1584542932367682;-0.121561;-0
1584542932467890;-0.117237;-0
1584542932567630;-0.107327;-0.104958
1584542932668291;-0.087189;-0.0989571
1584542932769855;-0.0912482;-0
1584542932867646;-0.0753367;-0
1584542932967485;-0.0666857;-0
1584542933067674;-0.0745152;-0.0599762
1584542933167631;0.0882052;-0
1584542933269606;0.0745152;-0
1584542933367577;0.0857648;-0
1584542933467397;0.0861719;0.0120023
1584542933567486;0.0841349;0.290888
1584542933668186;0.162325;0.290888
1584542933769426;0.165271;-0
1584542933867690;0.158436;-0
1584542933968358;0.142821;0.290888
1584542934067248;0.133234;0.290888
1584542934167357;0.134198;0.257917
1584542934269825;0.128975;-0
1584542934368068;0.172207;0.272911
1584542934467313;0.150582;0.290888
1584542934567479;0.135547;0.290888
1584542934668053;0.130332;-0
1584542934769194;0.0969054;-0
1584542934867295;0.0349998;0.188939
1584542934967105;0.0757473;0.290888
1584542935067119;0.0741042;-0
1584542935167288;0;-0
1584542935269033;0.0425484;0.0150029
1584542935367174;0.0894234;0.125962
1584542935467399;-0.0190033;0.137956
1584542935567148;-0.0291146;0.137956
1584542935667609;-0.0670989;0.134955
1584542935769142;0.0232193;0.143957
1584542935866931;0.029956;0.0659773
1584542935967125;-0.0196359;-0
1584542936067183;0.00338033;-0
1584542936166853;-0.00992828;-0
1584542936269004;-0.00359159;0.0749791
1584542936367017;-0.0307972;0.122962
1584542936466799;-0.0139396;-0
1584542936569407;-0.074926;-0
1584542936667626;-0.074926;-0
1584542936768923;-0.074926;-0
1584542936867107;0.0400347;-0
1584542936967028;0.0400347;-0
1584542937066820;-0.0139396;-0
1584542937166699;0.0402443;-0
1584542937269144;0.0398251;-0
1584542937369860;0.0398251;-0
1584542937469392;0.0398251;-0
1584542937566871;0.0398251;-0
1584542937667397;0.0398251;-0
1584542937768623;0.0398251;-0
1584542937867095;0.0398251;-0
1584542937966909;0.0398251;-0
1584542938066752;0.0404538;-0
1584542938166651;0.0410824;-0
1584542938272357;0.0404538;-0
1584542938369411;0.0408729;-0
1584542938469019;0.0408729;-0
1584542938569185;0.0404538;-0
1584542938667128;0.0408729;-0
1584542938768775;0.0408729;-0
1584542938866604;0.0408729;-0
1584542938966611;0.0408729;-0
1584542939066814;0.0408729;-0
1584542939166421;0.0408729;-0
