Timestamp;PredictedSteeringAngle;ActualSteeringAngle
1584543608236804;0.0667407;0.110968
1584543608336699;0.057196;0.0120023
1584543608436737;0.0389108;-0
1584543608537539;0.0219408;-0
1584543608638886;0.0297656;-0
1584543608736934;0.0353906;-0
1584543608837139;0.0317095;-0
1584543608936872;0.0271598;-0
1584543609036593;0.0226777;-0
1584543609139285;0.0332813;-0
1584543609236462;0.0376172;-0
1584543609336435;0.0411328;-0
1584543609436573;0.0317649;-0
1584543609537050;0.0111328;-0
1584543609638585;0.0127734;-0
1584543609736530;0.0151172;-0
1584543609836327;0.0176953;-0
1584543609936351;0.0212109;-0
1584543610036535;0;-0
1584543610142650;-0.0264082;-0
1584543610236240;-0.0464063;-0
1584543610336514;-0.0448828;-0.0119935
1584543610436196;-0.0346781;-0.0239869
1584543610536843;-0.0732886;-0.0779708
1584543610638469;-0.082903;-0.0779708
1584543610736399;-0.0788967;-0.14994
1584543610836378;-0.0668667;-0.14994
1584543610936345;-0.0465233;-0.116952
1584543611036135;0;-0.0419816
1584543611138309;-0.0349219;-0.0209863
1584543611236360;-0.0154688;-0
1584543611336049;-0.00433594;-0
1584543611436259;-0.0229688;-0
1584543611537245;-0.0217969;-0
1584543611642414;0.0214453;-0
1584543611738809;0.0283594;-0
1584543611836445;0.0258984;0.0569845
1584543611935956;0.0341016;0.0569845
1584543612036423;0.0295816;0.0569845
1584543612138286;0.0322266;0.0779797
1584543612235802;0.0679184;0.0779797
1584543612335811;0.0712431;0.0779797
1584543612435952;0.0614124;0.0779797
1584543612539278;0.0445313;0.0629856
1584543612638563;0.0330469;0.0629856
1584543612736107;0.0675;0.0629856
1584543612835893;0.0605859;0.0629856
1584543612936228;0.0536719;0.0629856
1584543613036198;0.0447656;0.0659773
1584543613137765;0.0346875;0.0659773
1584543613236147;0.0448102;0.0659773
1584543613336228;0;0.0659773
1584543613435615;0.0543438;0.0659773
1584543613536987;0.0439149;0.0659773
1584543613638647;0.0224112;0.0599851
1584543613735650;0.0715773;0.0599851
1584543613835514;0.0761552;0.0599851
1584543613935676;0.0675208;0.0599851
1584543614035478;0.0524617;0.0629856
1584543614137498;0.0312096;0.0929737
1584543614235969;0.0673262;0.0929737
1584543614335878;0.0671689;0.083972
1584543614435684;0.049403;0.0719785
1584543614536572;0.0786904;0.0629856
1584543614835899;0.0965001;0.15295
1584543614935364;0;0.0689779
1584543615035709;0.0647649;0.0239958
1584543615137522;0.0214474;0.0239958
1584543615235309;0.0553741;0.0239958
1584543615335545;0.0563646;0.0209952
1584543615435456;0.0484586;0.0809714
1584543615535926;0.100063;0.107968
1584543615637446;0.11456;0.134955
1584543615735404;0.110214;0.164943
1584543615835267;0.0918479;0.170945
1584543615935304;0;0.170945
1584543616035319;0.0596614;0.170945
1584543616137393;0.0250781;0.161943
1584543616238022;-0.0171094;0.0209952
1584543616335535;0;-0
1584543616435093;0;-0
1584543616535743;-0.0950719;-0
1584543616637001;-0.120757;-0.140948
1584543616735046;-0.131088;-0.290888
1584543616835079;-0.136156;-0.290888
1584543616935167;-0.125864;-0
1584543617034946;-0.108011;-0
1584543617136873;0;-0
1584543617235421;0;-0
1584543617335148;0;-0
1584543617434877;-0.092811;0.083972
1584543617535695;-0.0872668;0.110968
1584543617636797;-0.039375;-0
1584543617734833;-0.0435938;-0
1584543617834985;-0.0514453;-0
1584543617934791;-0.0540234;-0
1584543618034746;-0.0564844;-0.18593
1584543618136840;-0.0592969;-0.122953
1584543618234706;-0.0636328;-0
1584543618334692;-0.0467578;-0
1584543618437432;-0.0236719;-0
1584543618536348;-0.0280078;-0
1584543618636732;-0.00859102;0.15595
1584543618734878;0.00510901;0.281904
1584543618834572;0.0236719;-0
1584543618934850;0.0107683;-0
1584543619035132;-0.0180402;-0
1584543619136699;0;-0
1584543619237285;-0.0417765;-0.197923
1584543619334789;-0.0466406;-0
1584543619434498;-0.0508594;-0
1584543619535354;-0.0268359;-0
1584543619636857;-0.0120703;-0
1584543619734420;-0.00679688;0.131955
1584543619834393;-0.0336785;0.143957
1584543619935009;-0.0532274;0.0629856
1584543620034717;0.0284766;-0
1584543620136150;0.00363281;-0
1584543620234725;-0.0303856;-0
1584543620334383;-0.0491223;-0
1584543620434269;0;-0
1584543620535149;0;0.146949
1584543620636147;0.128843;0.176946
1584543620734343;0.144662;0.176946
1584543620834371;0.143665;0.173945
1584543620934468;0.0244211;0.170945
1584543621034392;-0.0330084;0.146949
1584543621136481;0.0573877;-0
1584543621234401;0;-0.122953
1584543621334398;-0.00310282;-0.245906
1584543621434337;-0.0297812;0.0239958
1584543621534814;-0.0349957;0.137956
1584543621635919;-0.0293413;0.161943
1584543621734482;-0.0284653;0.134955
1584543621834044;0.0431647;0.134955
1584543621933970;0.052349;0.122962
1584543622034210;0.0434559;0.125962
1584543622139386;0.0271707;0.125962
1584543622234467;0.0780665;0.125962
1584543622334111;0.0838196;0.125962
1584543622434218;0.0757017;0.125962
1584543622534688;0.0632586;0.125962
1584543622636439;0.0480412;0.122962
1584543622733887;0.0306792;0.125962
1584543622833946;0;0.125962
1584543622934052;0;0.125962
1584543623033781;0.0820721;0.125962
1584543623136069;0.0887947;0.125962
1584543623234327;0.0814599;0.128963
1584543623333718;0.0694157;0.125962
1584543623433694;0.0544821;0.128963
1584543623534546;0.0365489;0.119961
1584543623639240;0.0290625;-0
1584543623735309;0.0344684;-0
1584543623833909;0.0272307;-0
1584543623933812;0.0257157;-0
1584543624033535;0.0314956;-0
1584543624136384;0.0384795;-0
1584543624233578;0.0571875;-0
1584543624334155;0.0588117;0.0599851
1584543624433774;0.0574943;0.188939
1584543624534240;0.0546381;-0
1584543624636060;0.0417188;-0
1584543624734632;0.0236719;-0
1584543624833861;0.00902344;-0
1584543624933989;0.0146098;-0
1584543625033517;0.0228482;-0
1584543625135753;0.0315541;0.224928
1584543625233279;0.0407283;0.224928
1584543625333450;0.0649219;0.179937
1584543625433229;0.0549609;-0
1584543625533918;0.0351562;-0
1584543625635504;0.0207422;-0
1584543625733185;0.0219141;-0
1584543625833191;0;-0
1584543625933388;-0.0146063;-0
1584543626033156;-0.0242498;-0
1584543626135882;-0.0251742;-0
1584543626233423;-0.0228265;-0
1584543626333022;-0.0201534;-0
1584543626433006;-0.0157421;-0
1584543626533954;0.0101953;-0
1584543626638860;0.0120703;-0
1584543626733648;0.0135938;-0
1584543626833130;0.0165234;0.0359893
1584543626932927;0.00913241;0.0659773
1584543627032924;0;0.0239958
1584543627135193;0;0.0239958
1584543627233844;0;0.0239958
1584543627332954;-0.0145607;0.0239958
1584543627436016;-0.0213405;0.0239958
1584543627533632;-0.0237025;0.0209952
1584543627635004;-0.0180469;-0
1584543627732961;-0.0257813;-0
1584543627833004;-0.0349219;-0
1584543627932981;0;-0
1584543628033035;-0.0575051;-0
1584543628134906;-0.0632957;-0.00299171
1584543628232821;-0.0640485;-0.0329798
1584543628332866;-0.0423047;-0.116952
1584543628432725;-0.045;-0.0869637
1584543628533303;-0.0404297;-0
1584543628635046;-0.0351059;-0
1584543628732643;0;-0
1584543628832895;-0.035461;-0
1584543628933378;0.000234375;-0
1584543629032711;-0.0127266;-0
1584543629134592;-0.0107086;-0
1584543629233006;0.01125;-0
1584543629332796;0.0157031;-0
1584543629432744;0.0140051;-0
1584543629533445;0.00421875;-0
1584543629638755;0.00609375;-0
1584543629735559;0.0182672;-0
1584543629833271;0.0327473;0.0599851
1584543629932500;0.050625;0.0150029
1584543630032571;0.0700172;-0
1584543630134849;0.0438427;0.00300058
1584543630232996;0.0633887;0.0899731
1584543630332372;0.0702369;0.0869726
1584543630432802;0.0726195;0.0899731
1584543630533538;0.062014;0.161943
1584543630634568;0.0934495;0.188939
1584543630732505;0.0904114;-0
1584543630832548;0.0642344;-0
1584543630932548;0.0731156;0.0809714
1584543631032775;0.0716784;0.161943
1584543631134231;0.0694426;-0
1584543631234864;0.106014;0.164943
1584543631332783;0.0958214;0.215927
1584543631432349;0.0868574;0.194931
1584543631532783;0.150121;0.0719785
1584543631634049;0.104624;0.209934
1584543631732086;0.0581622;0.209934
1584543631832034;0.0788408;0.0749791
1584543631932231;0.0594507;-0
1584543632034485;0;-0
1584543632136403;0;-0
1584543632232423;0;-0
1584543632332040;0.0502734;0.137956
1584543632431918;0.0394043;0.197932
1584543632532748;0;0.0719785
1584543632633643;0;0.0179946
1584543632731843;0.0488584;-0
1584543632832027;0.0402102;-0
1584543632931827;0;-0
1584543633031785;0;-0
1584543633133732;0;-0
1584543633231759;0;-0
1584543633331735;0;-0
1584543633431893;0;-0
1584543633532407;0;-0
1584543633633448;0;-0
1584543633731849;0.00562363;-0
1584543633831647;-0.00294768;-0
1584543633931616;-0.00355033;-0
1584543634031777;0.000206394;-0
1584543634133426;0.00625528;-0
1584543634231692;0.0103125;-0
1584543634334412;0.0104297;-0
1584543634432007;0.00140625;-0
1584543634532360;-0.00304688;-0
1584543634633613;0.0404297;-0
1584543634731566;0.0437109;-0
1584543634831597;0.0510937;-0
1584543634931626;0.045368;-0
1584543635031482;0.040369;0.0329887
1584543635133272;0.0795568;0.0959743
1584543635231932;0.0903288;0.0929737
1584543635331395;0.087326;0.0929737
1584543635431382;0;0.131955
1584543635532384;0;0.125962
1584543635633289;0.111855;0.125962
1584543635731450;0;0.125962
1584543635831440;0.0842682;0.116961
1584543635932252;0;0.101967
1584543636031275;0;0.101967
1584543636134298;0.067625;0.101967
1584543636231402;0;0.101967
1584543636331176;0;0.0959743
1584543636431526;0.0611555;0.0869726
1584543636531844;0;0.0869726
1584543636633566;0;0.0869726
1584543636731313;0;0.0779797
1584543636831568;0.0506834;-0
1584543636931161;0.053087;-0
1584543637031312;0.0518394;-0
1584543637133200;0;0.00300058
1584543637233661;0;0.0899731
1584543637333965;0.0797167;0.0899731
1584543637431416;0.0866033;0.0899731
1584543637532318;0.0780052;0.0899731
1584543637633264;0;0.0629856
1584543637730858;0.062957;0.0629856
1584543637831256;0.0169922;0.0629856
1584543637931246;0.00210938;0.0629856
1584543638030862;-0.0155859;0.0150029
1584543638133296;-0.0311719;-0
1584543638231139;-0.0272918;-0.0269875
1584543638331245;-0.0221903;-0.122953
1584543638430929;0;-0.122953
1584543638531984;-0.0780817;-0.125954
1584543638633024;-0.0794272;-0.128954
1584543638730739;-0.0607997;-0.0839631
1584543638830767;0;-0.0809625
1584543638930556;-0.0554247;-0.0179858
1584543639030588;-0.0360937;-0.0209863
1584543639133190;-0.0183984;-0.038981
1584543639230698;-0.0370113;-0.0329798
1584543639330745;-0.0194531;-0.0179858
1584543639430864;-0.0101953;-0.0359804
1584543639534878;0.00152344;-0
1584543639638157;-0.0137109;-0
1584543639730586;-0.00644531;0.0239958
1584543639830384;0.0183937;0.0629856
1584543639930389;0.0507422;0.0599851
1584543640030532;0.0445313;0.0569845
1584543640132605;0.0397266;0.0509833
1584543640230302;0;0.029997
1584543640330592;0.0687902;0.0209952
1584543640433437;0.0678296;0.0329887
1584543640530912;0.0578618;0.0599851
1584543640632628;0.0437152;0.0599851
1584543640730371;0.088854;0.0959743
1584543640830315;0.0968175;0.104967
1584543640930504;0.0919878;0.104967
1584543641030436;0.0756092;0.104967
1584543641132278;0;0.0929737
1584543641233681;0;0.0719785
1584543641330267;0.0713519;0.0599851
1584543641430089;0.0482544;0.0599851
1584543641530913;0.0470181;0.0599851
1584543641632149;0.0701574;0.0599851
1584543641730423;0.0551953;0.0599851
1584543641830373;0.0457031;0.0599851
1584543641930054;0.0335156;0.0599851
1584543642030003;0.0607031;0.0809714
1584543642132297;0.0522656;0.083972
1584543642229960;0.0426563;0.0809714
1584543642330074;0.0207703;0.0749791
1584543642430461;0.0552202;0.0779797
1584543642530581;0.0461719;0.0779797
1584543642631993;0.0349219;0.0779797
1584543642730116;0.0232031;0.0779797
1584543642829860;0.0599859;0.0779797
1584543642929813;0.0587161;0.0779797
1584543643029974;0.0421875;0.0779797
1584543643131918;0.020359;0.0779797
1584543643229752;0.0638495;0.0779797
1584543643329983;0.0654123;0.0779797
1584543643432318;0.0464063;0.0749791
1584543643533544;0.0331664;0.0629856
1584543643632153;0.0802179;0.0629856
1584543643729724;0.0675;0.0629856
1584543643829682;0.0721266;0.107968
1584543643929865;0.0528516;0.107968
1584543644029735;0.0384375;0.104967
1584543644131643;0.0341309;0.0959743
1584543644229741;0.0411328;0.0749791
1584543644329598;0.0228516;0.0749791
1584543644429702;0.00791368;0.0749791
1584543644530485;0;0.0599851
1584543644631507;0;-0.0239869
1584543644729454;0;-0.110959
1584543644829700;-0.0446216;-0
1584543644929480;-0.0284766;-0
1584543645029713;-0.0137109;-0
1584543645131729;-0.0118359;-0
1584543645229343;0;-0
1584543645329390;-0.0219914;0.251916
1584543645429788;0.0162891;-0
1584543645530106;-0.000338674;-0
1584543645631409;-0.0117188;-0
1584543645729857;-0.0171094;-0
1584543645829252;-0.0189844;-0
1584543645929239;-0.0221484;-0
1584543646029534;0.00166523;-0
1584543646131588;-0.0127734;-0
1584543646229352;-0.015;-0
1584543646329618;-0.0171094;-0
1584543646429974;-0.0193359;-0
1584543646529859;-0.0210938;-0
1584543646631417;-0.0456539;-0
1584543646729403;0;-0
1584543646829037;-0.0249016;-0
1584543646929207;-0.00316406;-0
1584543647029279;-0.00269531;-0
1584543647132037;-0.00257813;0.0569845
1584543647229239;-0.00328125;0.0150029
1584543647328973;-0.0265371;-0
1584543647428936;-0.052381;-0
1584543647529883;0.0182813;-0
1584543647630903;0.0195703;0.0569845
1584543647729198;-0.00528517;0.0569845
1584543647832562;-0.0255387;0.0569845
1584543647929190;0;0.0779797
1584543648029252;0.101768;0.083972
1584543648130894;0.0298742;0.083972
1584543648228812;0.0563763;0.0809714
1584543648328775;0.0502176;0.0809714
1584543648429191;0.0989012;0.0809714
1584543648529394;0.104483;0.0809714
1584543648634094;0.0966417;0.101967
1584543648730295;0.149414;0.110968
1584543648828958;0.160981;0.26691
1584543648928685;0;0.290888
1584543649029160;0.211864;0.290888
1584543649131401;0.201044;0.290888
1584543649228869;0.170727;0.290888
1584543649328834;0;0.290888
1584543649431377;0;0.290888
1584543649532735;0;-0
1584543649631260;0.053515;-0.14994
1584543649728728;-0.0352734;-0
1584543649828510;-0.0480469;-0
1584543649928639;-0.0244922;-0
1584543650028483;-0.044073;-0
1584543650130578;-0.00667969;-0
1584543650228577;-0.000820313;-0
1584543650328409;0.00632813;-0
1584543650428364;0.0137109;-0
1584543650529168;0.00937969;-0
1584543650630413;0;-0
1584543650728324;-0.00655406;-0
1584543650828440;0.0236719;-0
1584543650928248;0.0312891;-0
1584543651028228;0.0426563;-0
1584543651130476;0.0414094;-0
1584543651228199;0;-0
1584543651328216;0;0.164943
1584543651428385;0.0532088;0.182938
1584543651528960;0;0.0599851
1584543651630325;0.0646875;-0
1584543651728291;0.0227344;-0
1584543651828049;0.0236285;-0
1584543651928036;-0.0249939;-0
1584543652028247;-0.0247266;-0
1584543652130021;-0.03;-0
1584543652227999;-0.0358594;-0
1584543652328265;-0.0446484;-0
1584543652431302;0;-0.164934
1584543652528613;0;-0
1584543652630184;-0.0421875;-0
1584543652727921;-0.0382031;-0
1584543652827846;-0.0246094;-0
1584543652928206;-0.0239063;-0
1584543653027983;-0.037507;-0
1584543653129961;-0.0291513;-0
1584543653228004;0.0106641;-0
1584543653327723;-0.00210938;-0
1584543653427690;0.0114844;-0
1584543653528578;0.0445313;0.131955
1584543653629835;0.0363938;0.176946
1584543653727679;0.0354291;0.170945
1584543653828166;0.0156162;0.119961
1584543653927746;0.0364146;0.0899731
1584543654027732;0;0.0569845
1584543654130218;0.0264119;-0
1584543654227593;-0.00464361;-0.131946
1584543654328003;0.0250866;-0.014994
1584543654427863;0.0267869;0.290888
1584543654528111;0.0356642;0.290888
1584543654629688;0.149234;0.257917
1584543654727701;0.134906;0.242914
1584543654827718;0.103537;0.260909
1584543654927602;0.119392;0.245915
1584543655027792;0.0949459;0.188939
1584543655129505;0;0.0929737
1584543655227345;0;-0
1584543655327616;0;-0
1584543655427380;0.0129635;-0.0419816
1584543655528017;0;-0
1584543655629551;0.0116984;-0
1584543655727472;0.0224751;0.0269964
1584543655827711;0.0421144;0.0599851
1584543655927530;0;0.125962
1584543656027197;0.0358328;0.170945
1584543656128944;0;0.0899731
1584543656227597;0;0.00300058
1584543656327723;0;-0
1584543656427198;0;-0.0239869
1584543656528078;0;-0.131946
1584543656629059;0;-0
1584543656729692;-0.0339408;-0
1584543656827687;0;-0
1584543656927240;-0.031576;-0
1584543657027171;-0.0256166;-0
1584543657129204;-0.0175781;-0
1584543657227490;-0.0246492;-0
1584543657327840;-0.0120703;-0
1584543657427578;-0.0162891;-0
1584543657531236;0.0370313;-0
1584543657631585;0.0464063;-0
1584543657727550;0.0507457;-0
1584543657826926;0.0522116;0.0959743
1584543657927409;0.0531436;0.0959743
1584543658027911;0.0460403;0.0929737
1584543658129592;0.0811516;0.0929737
1584543658226827;0.0806927;0.0929737
1584543658327039;0.0680863;0.0929737
1584543658429808;0;0.197932
1584543658527687;0;0.197932
1584543658628986;0.0989216;0.176946
1584543658726816;0.0925863;0.137956
1584543658826753;0;0.131955
1584543658926863;0;0.131955
1584543659026656;0.0645997;0.00900175
1584543659128737;0.0270006;-0
1584543659226814;0.0537834;-0
1584543659326631;0.0582088;-0
1584543659426566;0.0565834;-0
1584543659527441;0;0.254917
1584543659628669;0;0.185939
1584543659726569;0.121721;0.0929737
1584543659826739;0.120918;0.290888
1584543659929311;0.147584;0.290888
1584543660026439;0.14049;-0
1584543660129113;0;-0
1584543660226620;0.0922598;-0
1584543660326945;0.0750018;-0
1584543660426800;0.0694962;0.098966
1584543660527002;0.0676805;0.290888
1584543660628752;0;0.221928
1584543660726576;0.0564717;-0
1584543660826645;0.0429536;-0
1584543660926339;0.0213435;-0
1584543661026644;-0.033702;-0.0509744
1584543661128516;-0.0482469;-0.254908
1584543661226293;-0.0480167;-0
1584543661326393;-0.0344945;-0
1584543661429859;0;-0.014994
1584543661527272;-0.0688284;-0.0449821
1584543661628697;-0.0765036;-0.131946
1584543661726165;-0.0735562;-0.140948
1584543661826085;-0.0605313;-0.0929649
1584543661926285;0;-0.0359804
1584543662026063;-0.0658113;-0.0359804
1584543662128228;-0.0539422;-0.0179858
1584543662229607;-0.0392253;-0.014994
1584543662326096;-0.0302344;-0.0809625
1584543662426372;-0.0542578;-0.0839631
1584543662527237;-0.0496875;-0.0809625
1584543662628407;-0.0363281;-0.0809625
1584543662725909;-0.0194531;-0.0209863
1584543662826171;-0.0283594;-0
1584543662926078;-0.00741679;-0
1584543663029378;0.0139597;-0
1584543663128401;0.0390234;-0
1584543663226258;0.0466406;-0
1584543663325824;0.0471;-0
1584543663426173;0.04773;0.140956
1584543663526451;0.0466065;0.203933
1584543663627978;0;0.200933
1584543663726144;0;0.161943
1584543663828791;0.0618554;0.0659773
1584543663925932;0.0396094;-0
1584543664025867;-0.00463828;-0
1584543664128048;0.00955148;-0
1584543664225654;0.0326953;-0
1584543664325796;0.0350391;-0
1584543664425592;0.0384375;0.098966
1584543664526296;0;0.143957
1584543664627954;0;0.143957
1584543664725532;0;0.0689779
1584543664825739;0.0499957;0.029997
1584543664925982;0.0291797;0.0120023
1584543665025834;0.0629297;0.0569845
1584543665127557;0.0734543;0.125962
1584543665225690;0.0730023;0.137956
1584543665328022;0.0644995;0.137956
1584543665426151;0.0416049;0.0779797
1584543665526228;0;-0
1584543665627524;0.0388381;-0
1584543665725337;0.0167578;0.0419904
1584543665825475;0.00118828;0.0869726
1584543665925318;0.0468846;0.0599851
1584543666025281;0.0550781;0.101967
1584543666130999;0.0467578;0.131955
1584543666228004;0.0360937;0.125962
1584543666325424;0;0.0479916
1584543666425547;0.0500555;0.0179946
1584543666525828;0.0285938;0.134955
1584543666627212;0.0113672;0.0719785
1584543666725336;0.0573047;-0
1584543666825114;0.0569766;-0
1584543666925074;0.0382031;0.131955
1584543667027667;0.0232981;0.161943
1584543667130868;0.0836312;0.167944
1584543667225209;0.0941843;0.173945
1584543667325253;0.0547266;0.170945
1584543667424947;0.0173438;0.158951
1584543667525582;-0.00737227;0.00900175
1584543667627171;-0.0193359;-0.0419816
1584543667725226;-0.0568359;-0.158942
1584543667824951;-0.0783691;-0
1584543667927873;0;-0
1584543668025034;0;-0
1584543668126849;0;-0
1584543668225078;-0.0193359;-0
1584543668325727;-0.016875;-0
1584543668424762;-0.0155859;0.0809714
1584543668525549;-0.0137109;0.0749791
1584543668626819;-0.0119531;-0
1584543668727279;-0.0180469;-0
1584543668825347;-0.0522539;-0
1584543668925309;0;-0
1584543669024924;-0.0436488;-0
1584543669127936;-0.0183984;-0
1584543669224932;-0.0192188;-0
1584543669324616;-0.020625;-0
1584543669424987;-0.0233203;-0
1584543669525527;-0.0409981;-0
1584543669626754;0;-0
1584543669724778;-0.00890625;-0
1584543669825202;-0.00878906;-0
1584543669924665;-0.00984375;0.0150029
1584543670024905;-0.0105469;0.101967
1584543670126400;-0.0117188;-0
1584543670224443;-0.0175781;-0
1584543670324986;-0.0552223;-0
1584543670424476;0;-0
1584543670525200;-0.0338835;-0
1584543670626495;-0.0164063;-0
1584543670724565;-0.0162891;-0
1584543670824591;-0.0183984;-0
1584543670924794;-0.0203906;-0
1584543671027226;-0.0233203;-0
1584543671126085;0;-0
1584543671224481;0.0364969;-0
1584543671324261;0.0134766;-0
1584543671424357;0.0141797;0.0719785
1584543671525149;-0.0115699;0.0749791
1584543671626020;0;0.0749791
1584543671724666;0;0.0719785
1584543671827500;0.105557;0.122962
1584543671924568;0.028312;0.134955
1584543672024326;0.105053;0.134955
1584543672126588;0.115278;0.134955
1584543672224124;0.102431;0.134955
1584543672324199;0.0800384;0.188939
1584543672424445;0.0516643;0.221928
1584543672524704;0.0137848;0.0959743
1584543672630357;0;-0
1584543672724427;0.0111163;-0
1584543672824403;0;0.134955
1584543672924082;0.0703626;0.188939
1584543673024105;0.0871521;0.188939
1584543673126303;0.0762749;-0
1584543673224232;0.0439727;-0
1584543673324028;0.0380391;-0
1584543673426527;0.0375715;-0
1584543673524523;0.0453062;-0
1584543673626153;0;0.0719785
1584543673723792;0.0501563;0.215927
1584543673823761;0.0426563;0.0869726
1584543673923937;0.0105469;-0
1584543674023723;-0.0159375;-0
1584543674125866;-0.0134191;-0
1584543674223874;-0.00708552;-0
1584543674323643;0.0260156;-0
1584543674423625;0.0296484;-0
1584543674524478;0.0341016;-0
1584543674625707;0.0375;-0
1584543674723566;0.0389063;-0
1584543674823726;0;0.0120023
1584543674923521;0.0106629;0.107968
1584543675023507;0.0271875;-0
1584543675125779;0.0161719;-0
1584543675223512;0.00703125;-0
1584543675323516;0.00925781;-0
1584543675423630;0;-0
1584543675524068;0;0.00300058
1584543675625511;0;0.179937
1584543675723563;0.000997267;-0
1584543675823341;-0.00443401;-0
1584543675923385;-0.0454688;-0
1584543676023663;0;-0
1584543676125344;-0.0521484;-0
1584543676223861;-0.06;-0
1584543676323986;-0.0695238;-0.0239869
1584543676423247;-0.0727091;-0.236913
1584543676523941;-0.0923678;-0
1584543676625551;0;-0
1584543676723613;-0.065781;-0
1584543676823148;-0.04993;-0.2639
1584543676923324;-0.0291797;-0
1584543677023154;-0.0285645;-0
1584543677125382;-0.000234375;-0
1584543677223319;0.020741;-0
1584543677323322;0.0421274;-0
1584543677423107;0.0467878;0.176946
1584543677523953;0.0481859;0.137956
1584543677625230;0.0435195;0.0809714
1584543677722988;0.0567211;0.281904
1584543677823170;0.0444394;-0
1584543677923033;0.0236924;-0
1584543678023286;-0.00385986;-0
1584543678125477;0.0410307;-0
1584543678223162;0.0531854;-0
1584543678323151;0.0545349;0.029997
1584543678425637;0.0526429;0.188939
1584543678526856;0.0999815;0.188939
1584543678625629;0.111886;0.188939
1584543678723728;0.0942936;0.188939
1584543678822949;0.0624377;0.15595
1584543678923060;0;0.083972
1584543679023008;0.0520606;0.0779797
1584543679124723;0.0200725;0.0779797
1584543679222943;0;0.0779797
1584543679322889;0.0331167;0.0779797
1584543679422964;0.0179987;0.11396
1584543679524334;0;0.116961
1584543679624758;0.0374164;0.11396
1584543679722710;0;0.0869726
1584543679823280;0;0.0869726
1584543679923073;0;0.0749791
1584543680022590;0.0356456;0.0749791
1584543680124776;0.00832031;0.0659773
1584543680223562;0;0.0209952
1584543680322490;0.00548203;-0
1584543680422494;3.67928e-05;-0
1584543680523273;0.00102822;-0
1584543680624161;0.00985691;-0
1584543680722611;0;-0
1584543680822577;0;-0
1584543680922458;0;0.0269964
1584543681022503;0;0.0269964
1584543681124290;0;-0
1584543681222303;0;0.0209952
1584543681322266;0.00266177;0.00600117
1584543681422473;0.00673759;-0
1584543681522871;0;-0
1584543681624521;0.00117188;-0
1584543681722418;0.0486328;-0
1584543681822107;0.0479355;-0
1584543681922097;0.0442811;-0
1584543682022300;0.0380988;-0
1584543682124180;0.0816894;-0
1584543682222047;0;-0
1584543682322493;0.095915;-0
1584543682422260;0.100675;-0
1584543682522645;0.102923;-0
1584543682624057;0.103434;-0
1584543682721972;0.103587;-0
1584543682821920;0.103633;-0
1584543682922130;0.103646;-0
1584543683021885;0.103651;-0
1584543683123819;0.103652;-0
1584543683222050;0.103652;-0
1584543683321852;0.103652;-0
1584543683421835;0.103652;-0
1584543683522625;0.103652;-0
1584543683627326;0.103652;-0
1584543683724556;0.103652;-0
1584543683821925;0.103652;-0
1584543683921757;0.103652;-0
