Timestamp;PredictedSteeringAngle;ActualSteeringAngle
1584542901930748;;-0.0
1584542902031561;;-0.0
1584542902132530;;-0.0
1584542902233145;;-0.0
1584542902333612;;-0.0
1584542902434058;;-0.0
1584542902534504;;-0.0
1584542902635023;;-0.0
1584542902735492;;-0.0
1584542902835938;;-0.0
1584542902936741;;-0.0
1584542903037522;;-0.0
1584542903138032;;-0.0
1584542903238514;;-0.0
1584542903339171;;-0.0
1584542903439722;;-0.0
1584542903540269;;-0.0
1584542903640729;;-0.0
1584542903741731;;-0.0
1584542903842512;;-0.0
1584542903943028;;-0.0
1584542904043522;;-0.0
1584542904144181;;-0.0
1584542904244776;;-0.0
1584542904345355;;-0.0
1584542904445836;;-0.0
1584542904546664;;-0.0
1584542904647398;;0.07197851687669754
1584542904747900;;0.07197851687669754
1584542904848439;;0.07197851687669754
1584542904948974;;0.07197851687669754
1584542905049454;;0.07197851687669754
1584542905149919;;0.07197851687669754
1584542905250531;;0.07197851687669754
1584542905351579;;0.07497909665107727
1584542905451691;;0.1499493271112442
1584542905552254;;0.1499493271112442
1584542905652768;;0.13195469975471497
1584542905753346;;0.0929737240076065
1584542905854016;;0.06597734987735748
1584542905954674;;0.05998505279421806
1584542906055230;;0.056984469294548035
1584542906156138;;0.056984469294548035
1584542906256974;;0.07497909665107727
1584542906357835;;0.07497909665107727
1584542906458417;;0.0779796913266182
1584542906558928;;0.0779796913266182
1584542906659461;;0.0779796913266182
1584542906759984;;0.0779796913266182
1584542906860490;;0.10196660459041595
1584542906961151;;0.11396006494760513
1584542907061717;;0.11096835881471634
1584542907162220;;0.11396006494760513
1584542907262824;;0.11096835881471634
1584542907363331;;0.11096835881471634
1584542907463794;;0.11096835881471634
1584542907564280;;0.11096835881471634
1584542907665043;;0.11096835881471634
1584542907765730;;-0.0
1584542907866309;;-0.0
1584542907966912;;-0.0
1584542908067613;;-0.0
1584542908168157;;-0.1139511838555336
1584542908268624;;-0.0
1584542908369106;;-0.01798575185239315
1584542908469737;;-0.05097442492842674
1584542908570222;;-0.0
1584542908670733;;-0.0
1584542908771282;;-0.0
1584542908872016;;-0.08996427059173584
1584542908972679;;-0.14394815266132355
1584542909073259;;-0.18592970073223114
1584542909173836;;-0.17992854118347168
1584542909274429;;-0.08996427059173584
1584542909375069;;-0.0
1584542909475798;;-0.0
1584542909576376;;-0.0
1584542909677130;;-0.0
1584542909777909;;-0.023986920714378357
1584542909878566;;-0.14693985879421234
1584542909979336;;-0.0
1584542910080114;;-0.0
1584542910181255;;-0.0
1584542910282098;;-0.0
1584542910382787;;0.14694873988628387
1584542910483458;;-0.0
1584542910584001;;-0.0
1584542910684661;;-0.0
1584542910785342;;0.16194278001785278
1584542910886288;;0.14395703375339508
1584542910987147;;0.0929737240076065
1584542911087914;;0.056984469294548035
1584542911188759;;0.02699638158082962
1584542911289808;;0.017994629219174385
1584542911389984;;0.012002337723970413
1584542911490631;;0.05998505279421806
1584542911591413;;0.08097139000892639
1584542911692084;;0.08997314423322678
1584542911792815;;0.20693378150463104
1584542911893534;;0.23692187666893005
1584542911994249;;0.24291418492794037
1584542912095408;;0.09597431123256683
1584542912195126;;0.017994629219174385
1584542912295770;;-0.0
1584542912396554;;0.012002337723970413
1584542912497129;;0.05098330229520798
1584542912597871;;0.05098330229520798
1584542912698728;;0.0030005844309926033
1584542912799544;;0.02399579808115959
1584542912900400;;0.02999696508049965
1584542913001163;;0.012002337723970413
1584542913101927;;-0.0
1584542913202753;;-0.0
1584542913303587;;-0.0
1584542913404404;;0.13195469975471497
1584542913505194;;0.25191593170166016
1584542913606291;;0.2908880114555359
1584542913706326;;0.2908880114555359
1584542913807166;;0.18593856692314148
1584542913908059;;-0.0
1584542914008938;;-0.0
1584542914109826;;-0.0
1584542914210658;;-0.0
1584542914311751;;-0.0
1584542914412508;;-0.0
1584542914513143;;0.2908880114555359
1584542914613754;;0.2908880114555359
1584542914714416;;-0.0
1584542914815201;;-0.0
1584542914915955;;-0.035980381071567535
1584542915016750;;-0.0
1584542915118001;;-0.0
1584542915218247;;-0.0
1584542915319040;;-0.0
1584542915419739;;-0.0
1584542915520399;;-0.0
1584542915621163;;-0.0
1584542915721767;;-0.0
1584542915822443;;-0.0
1584542915923449;;-0.0
1584542916024330;;-0.0
1584542916125079;;-0.0
1584542916226388;;-0.0
1584542916327159;;-0.0
1584542916428260;;-0.0
1584542916528984;;0.20693378150463104
1584542916629570;;-0.0
1584542916730440;;-0.0
1584542916830275;;0.2609087824821472
1584542916931119;;-0.10495830327272415
1584542917031874;;-0.0
1584542917132535;;-0.0
1584542917233212;;-0.0
1584542917333870;;-0.0
1584542917434630;;-0.0
1584542917535712;;0.2039332091808319
1584542917635642;;0.20093262195587158
1584542917736535;;0.18593856692314148
1584542917836793;;0.17993740737438202
1584542917937473;;0.22192783653736115
1584542918038110;;0.12896297872066498
1584542918138964;;-0.0
1584542918239569;;-0.0
1584542918340194;;-0.0
1584542918441063;;-0.0
1584542918541749;;-0.0
1584542918642388;;0.2039332091808319
1584542918742978;;0.0929737240076065
1584542918843580;;0.08997314423322678
1584542918944206;;0.06897792965173721
1584542919045139;;0.02399579808115959
1584542919145127;;-0.0
1584542919245881;;-0.0
1584542919346693;;-0.0
1584542919447363;;-0.0
1584542919547967;;-0.04198155179619789
1584542919648476;;-0.023986920714378357
1584542919749029;;-0.0
1584542919849718;;-0.0
1584542919950257;;-0.0
1584542920050757;;-0.0
1584542920151314;;-0.0
1584542920251925;;-0.0
1584542920352409;;-0.0
1584542920452982;;0.12596239149570465
1584542920553686;;-0.0
1584542920654244;;-0.0
1584542920754764;;-0.0
1584542920855594;;-0.0
1584542920956167;;-0.0
1584542921056710;;-0.0
1584542921157300;;-0.0
1584542921257949;;-0.18592970073223114
1584542921358408;;-0.0
1584542921458881;;-0.0
1584542921559362;;-0.0
1584542921659920;;-0.0
1584542921760430;;-0.0
1584542921860936;;-0.0
1584542921961680;;-0.0
1584542922062320;;-0.0
1584542922162928;;0.12596239149570465
1584542922263441;;0.12296181917190552
1584542922364007;;0.07497909665107727
1584542922464555;;0.03298867493867874
1584542922565064;;0.012002337723970413
1584542922665853;;-0.0
1584542922766698;;-0.0
1584542922867333;;-0.0
1584542922967912;;-0.0
1584542923068500;;0.02399579808115959
1584542923169047;;0.02399579808115959
1584542923269491;;0.02399579808115959
1584542923370005;;0.02399579808115959
1584542923470704;;0.0929737240076065
1584542923571492;;0.08997314423322678
1584542923672060;;0.06897792965173721
1584542923778670;;0.09896601736545563
1584542923879409;;0.09896601736545563
1584542923980146;;0.18293799459934235
1584542924080863;;0.21292608976364136
1584542924181862;;0.2908880114555359
1584542924282554;;0.2908880114555359
1584542924383302;;0.2908880114555359
1584542924484000;;0.2908880114555359
1584542924584754;;0.2908880114555359
1584542924685380;;0.24291418492794037
1584542924785910;;-0.0
1584542924886476;;-0.0
1584542924987114;;-0.0
1584542925087821;;-0.0
1584542925188576;;-0.05397500842809677
1584542925289342;;-0.0
1584542925390023;;0.188939169049263
1584542925490709;;-0.0
1584542925591448;;-0.0
1584542925692242;;-0.0
1584542925792937;;0.012002337723970413
1584542925893532;;-0.0
1584542925994225;;-0.0
1584542926095005;;-0.0
1584542926195759;;-0.0
1584542926296578;;-0.0
1584542926397316;;-0.0
1584542926498178;;-0.0
1584542926599063;;-0.0
1584542926699590;;0.06298563629388809
1584542926800177;;0.2908880114555359
1584542926900859;;-0.0
1584542927001578;;-0.0
1584542927102289;;-0.0
1584542927202941;;-0.0
1584542927303609;;-0.0
1584542927404263;;-0.0
1584542927505116;;-0.026987504214048386
1584542927605954;;-0.2908880114555359
1584542927706814;;-0.0
1584542927807672;;-0.0
1584542927908500;;-0.0
1584542928009346;;0.04799159616231918
1584542928110068;;0.22192783653736115
1584542928210886;;0.12596239149570465
1584542928311544;;0.006001168861985207
1584542928412211;;0.23392130434513092
1584542928513003;;0.20693378150463104
1584542928613859;;0.19793203473091125
1584542928714635;;0.16494335234165192
1584542928815311;;0.16494335234165192
1584542928916189;;0.14095644652843475
1584542929016973;;0.07497909665107727
1584542929117746;;0.015002922154963017
1584542929218616;;-0.0
1584542929319624;;-0.0
1584542929420598;;-0.0
1584542929521566;;-0.0
1584542929622409;;-0.0
1584542929723032;;0.08997314423322678
1584542929823883;;0.18593856692314148
1584542929923980;;0.20693378150463104
1584542930024523;;0.1739451140165329
1584542930125082;;0.053983885794878006
1584542930225713;;-0.0
1584542930326350;;-0.0
1584542930427063;;-0.0
1584542930527682;;-0.0
1584542930628251;;-0.23991358280181885
1584542930728728;;-0.0
1584542930829246;;-0.0
1584542930929779;;-0.0
1584542931030325;;-0.1379469931125641
1584542931130908;;-0.0
