Timestamp;PredictedSteeringAngle;ActualSteeringAngle
1584542922469611;0.0398438;0.0120023
1584542922673526;0.0260156;-0
1584542922870085;0.0124219;-0
1584542923069747;-0.0126563;0.0239958
1584542923271908;-0.0198047;0.0239958
1584542923473537;0;0.0899731
1584542923669952;0;0.0689779
1584542923771600;0;0.098966
1584542923869239;0;0.098966
1584542923969427;0;0.182938
1584542924069367;0;0.212926
1584542924169237;0;0.290888
1584542924369480;0;0.290888
1584542924469245;0;0.290888
1584542924569196;0;0.290888
1584542924771130;0;-0
1584542924969589;0;-0
1584542925169519;0.0469922;-0
1584542925369196;0.0537891;-0
1584542925569118;0.0476953;-0
1584542925869316;0.0178125;-0
1584542926068990;0.0314062;-0
1584542926270718;0.0496875;-0
1584542926368838;0.0396094;-0
1584542926469005;0.0387891;-0
1584542926571959;0.0510937;-0
1584542926670037;0.0193359;0.0629856
1584542926771407;0.020625;0.290888
1584542926868645;0.0213281;-0
1584542926968618;0.0216797;-0
1584542927168582;-0.0276563;-0
1584542927270557;-0.00339844;-0
1584542927468511;-0.0216797;-0.0269875
1584542927669321;-0.0269531;-0
1584542927868508;0.024375;-0
1584542928068383;0.00890625;0.0479916
1584542928168365;0.0128906;0.125962
1584542928270649;0.0157031;0.00600117
1584542928368589;0;0.233921
1584542928568496;0.0208594;0.206934
1584542928668987;0;0.164943
1584542928770387;0;0.164943
1584542928868447;0.0176953;0.164943
1584542928968524;-0.0240234;0.0749791
1584542929068242;0.00480469;0.0150029
1584542929168373;0.0322266;-0
1584542929368241;-0.0264844;-0
1584542929468408;0.0188672;-0
1584542929668918;0.0665625;0.0899731
1584542929868279;0.0698438;0.206934
1584542929968143;0;0.206934
1584542930068226;0.0663281;0.173945
1584542930168193;0.0338672;-0
1584542930270247;0.00761719;-0
1584542930368209;-0.0359766;-0
1584542930568108;0.0155859;-0
1584542930668783;0.0147656;-0.239914
1584542930770086;0;-0
1584542930867886;0;-0
1584542931067838;-0.0175781;-0.137947
1584542931167829;0;-0
1584542931270113;0;-0
1584542931367890;0;-0.152941
1584542931467762;0;-0
1584542931568052;0;-0
1584542931668399;0;-0.290888
1584542931769814;0;-0.290888
1584542931967822;0;-0
1584542932167939;0.00445312;-0.290888
1584542932367682;-0.0667969;-0
1584542932567630;-0.0525;-0.0989571
1584542932769855;-0.0366797;-0
1584542932867646;-0.0406641;-0
1584542932967485;-0.0264844;-0
1584542933067674;0.0292969;-0
1584542933269606;0.0441797;-0
1584542933367577;-0.0171094;-0
1584542933467397;-0.0123047;0.290888
1584542933668186;0;-0
1584542933867690;0;0.290888
1584542934067248;0;0.257917
1584542934269825;0;0.272911
1584542934467313;0;0.290888
1584542934567479;0;0.290888
1584542934668053;0;-0
1584542934769194;-0.00679688;0.188939
1584542934967105;0.054375;-0
1584542935167288;-0.0107812;-0
1584542935269033;0.0250781;0.0150029
1584542935367174;0.050625;0.125962
1584542935467399;0.0509766;0.137956
1584542935567148;0.0584766;0.134955
1584542935769142;0.0386719;0.143957
1584542935866931;0.0179297;0.0659773
1584542935967125;-0.0103125;-0
1584542936067183;-0.0367969;-0
1584542936269004;-0.00046875;0.0749791
1584542936367017;0.0147656;0.122962
1584542936466799;0.0227344;-0
1584542936569407;0.0227344;-0
1584542936667626;0.0229688;-0
1584542936768923;0.0229688;-0
1584542936867107;0.0229688;-0
1584542936967028;0.0227344;-0
1584542937166699;0.0228516;-0
1584542937269144;0.0230859;-0
1584542937369860;0.0230859;-0
1584542937566871;0.0228516;-0
1584542937768623;0.0229688;-0
1584542937966909;0.0227344;-0
1584542938166651;0.0230859;-0
1584542938369411;0.0229688;-0
1584542938569185;0.0232031;-0
1584542938768775;0.0227344;-0
1584542938866604;0.0227344;-0
1584542938966611;0.0227344;-0
1584542939066814;0.0227344;-0
1584542939166421;0.0227344;-0
